EmployeeID,Age,Gender,MaritalStatus,Department,JobRole,Education,EducationField,MonthlyIncome,YearsAtCompany,OverTime,WorkLifeBalance,JobSatisfaction,EnvironmentSatisfaction,PerformanceRating,DistanceFromHome,BusinessTravel,NumCompaniesWorked,YearsSinceLastPromotion,Attrition
1643,20,Female,Married,Sales,Manager,5,Medical,8277,2,Yes,2,4,3,3,15,Travel_Rarely,7,13,No
1644,27,Male,Single,Research & Development,Manager,4,Life Sciences,1009,9,No,2,3,3,3,2,Travel_Rarely,6,4,Yes
1645,40,Female,Single,Sales,Manager,1,Life Sciences,15225,17,Yes,3,1,4,3,23,Travel_Rarely,0,3,No
1646,36,Male,Divorced,Research & Development,Research Scientist,5,Medical,9434,18,Yes,2,2,3,3,24,Travel_Frequently,0,15,No
1647,37,Male,Single,Sales,Sales Executive,2,Human Resources,6153,19,Yes,2,2,1,3,27,Travel_Rarely,6,1,No
1648,45,Male,Married,Sales,Sales Representative,2,Human Resources,5484,27,No,1,4,1,3,6,Non-Travel,3,5,No
1649,39,Female,Married,Research & Development,Laboratory Technician,4,Marketing,7625,6,No,3,3,1,3,15,Travel_Rarely,6,4,Yes
1650,30,Female,Married,Research & Development,Manager,1,Human Resources,9972,2,No,1,3,4,4,29,Travel_Rarely,4,0,No
1651,35,Male,Divorced,Research & Development,Manager,3,Other,3854,17,Yes,2,2,3,3,15,Travel_Rarely,2,8,No
1652,41,Male,Married,Research & Development,Manufacturing Director,4,Technical Degree,3355,23,Yes,3,2,3,3,19,Travel_Rarely,6,2,Yes
1653,37,Male,Single,Research & Development,Laboratory Technician,1,Other,6468,19,No,3,2,2,4,4,Travel_Frequently,2,12,No
1654,46,Male,Single,Research & Development,Research Scientist,5,Marketing,8161,2,Yes,4,3,1,3,6,Travel_Rarely,7,12,Yes
1655,36,Male,Married,Research & Development,Manager,2,Marketing,9362,18,No,2,2,4,3,27,Travel_Rarely,3,2,No
1656,49,Male,Single,Research & Development,Research Scientist,1,Medical,8452,23,No,1,3,4,3,7,Travel_Frequently,9,15,No
1657,37,Male,Married,Research & Development,Manager,1,Technical Degree,1908,19,No,1,1,3,3,4,Non-Travel,3,1,No
1658,27,Female,Divorced,Sales,Sales Executive,3,Technical Degree,5431,9,Yes,2,3,2,3,28,Travel_Rarely,9,9,Yes
1659,31,Male,Married,Sales,Manager,5,Technical Degree,5845,1,Yes,3,4,3,3,29,Travel_Rarely,2,6,No
1660,37,Male,Divorced,Research & Development,Research Scientist,4,Life Sciences,8353,19,Yes,3,1,1,4,29,Travel_Rarely,2,8,No
1661,36,Male,Married,Sales,Sales Representative,3,Technical Degree,8202,18,Yes,1,1,2,3,18,Travel_Rarely,6,0,No
1662,37,Male,Married,Sales,Sales Representative,4,Other,1009,19,Yes,1,4,3,3,12,Non-Travel,6,1,Yes
1663,28,Male,Divorced,Sales,Sales Executive,4,Other,5995,10,Yes,1,2,1,3,2,Non-Travel,2,9,Yes
1664,26,Male,Divorced,Sales,Manager,3,Medical,8599,8,No,1,1,2,3,16,Travel_Rarely,5,7,Yes
1665,50,Female,Married,Sales,Sales Representative,2,Human Resources,10765,20,Yes,1,3,4,4,9,Non-Travel,2,7,Yes
1666,35,Female,Single,Research & Development,Research Scientist,2,Life Sciences,11717,17,No,1,1,1,3,9,Non-Travel,6,9,No
1667,38,Female,Married,Sales,Sales Representative,4,Life Sciences,5320,20,No,1,2,2,3,22,Travel_Rarely,0,9,Yes
1668,31,Female,Single,Research & Development,Research Scientist,3,Human Resources,5441,1,No,4,4,1,3,26,Non-Travel,6,9,No
1669,33,Female,Divorced,Human Resources,Manager,5,Other,7096,15,No,2,4,2,3,5,Travel_Frequently,4,8,Yes
1670,38,Female,Married,Sales,Manager,3,Human Resources,6510,2,No,3,3,1,3,4,Travel_Rarely,5,8,No
1671,40,Female,Single,Research & Development,Research Scientist,1,Technical Degree,10667,22,No,2,4,1,3,9,Travel_Frequently,8,10,No
1672,45,Female,Single,Research & Development,Healthcare Representative,3,Technical Degree,1302,14,Yes,2,1,1,3,6,Travel_Rarely,7,10,Yes
1673,18,Female,Divorced,Research & Development,Research Scientist,3,Life Sciences,9770,0,Yes,2,3,4,3,4,Travel_Rarely,3,6,Yes
1674,24,Male,Single,Research & Development,Manufacturing Director,4,Marketing,5713,1,No,3,3,3,4,16,Travel_Frequently,4,0,Yes
1675,26,Male,Single,Sales,Sales Executive,1,Human Resources,1009,8,No,2,4,1,3,22,Travel_Rarely,6,2,No
1676,41,Female,Single,Human Resources,Human Resources,5,Other,9157,23,Yes,4,4,2,3,27,Travel_Rarely,3,10,Yes
1677,31,Male,Divorced,Research & Development,Healthcare Representative,4,Marketing,1009,7,Yes,4,4,3,3,18,Travel_Rarely,5,15,No
1678,32,Male,Divorced,Research & Development,Manufacturing Director,5,Medical,7871,14,No,2,3,3,3,11,Non-Travel,6,13,No
1679,23,Male,Single,Sales,Sales Representative,2,Technical Degree,7141,5,Yes,4,3,4,3,24,Non-Travel,0,13,Yes
1680,36,Male,Married,Sales,Sales Executive,5,Human Resources,8527,18,No,2,4,2,3,23,Non-Travel,5,10,No
1681,38,Male,Married,Research & Development,Research Scientist,3,Technical Degree,3094,20,No,4,3,2,3,24,Non-Travel,9,2,No
1682,47,Female,Married,Sales,Manager,4,Technical Degree,5945,28,Yes,3,1,4,3,11,Non-Travel,8,13,Yes
1683,36,Male,Divorced,Research & Development,Laboratory Technician,1,Other,3233,13,No,3,3,3,3,6,Non-Travel,4,15,No
1684,33,Female,Single,Research & Development,Healthcare Representative,5,Life Sciences,3403,15,Yes,1,2,2,3,1,Travel_Rarely,0,6,Yes
1685,35,Female,Divorced,Research & Development,Research Scientist,2,Marketing,12490,17,No,2,4,1,3,23,Travel_Rarely,1,14,No
1686,24,Male,Divorced,Research & Development,Research Scientist,3,Other,1009,6,No,1,2,3,3,6,Travel_Rarely,4,14,No
1687,50,Female,Single,Research & Development,Research Scientist,1,Technical Degree,5767,32,No,2,1,1,4,8,Non-Travel,6,7,No
1688,30,Female,Married,Sales,Sales Executive,2,Other,10139,12,Yes,2,1,2,4,1,Travel_Rarely,7,6,No
1689,31,Female,Divorced,Sales,Manager,5,Technical Degree,12891,13,Yes,3,4,2,3,29,Travel_Rarely,3,9,No
1690,43,Female,Married,Research & Development,Manufacturing Director,5,Technical Degree,4792,6,Yes,1,3,4,3,11,Non-Travel,6,3,Yes
1691,56,Female,Single,Human Resources,Human Resources,4,Other,4379,30,No,4,2,3,3,17,Non-Travel,6,1,No
1692,43,Female,Married,Sales,Manager,4,Technical Degree,7547,25,No,3,1,2,3,11,Travel_Rarely,0,9,No
1693,48,Male,Divorced,Sales,Sales Executive,1,Human Resources,11965,21,Yes,1,1,1,3,25,Travel_Rarely,5,2,No
1694,37,Male,Married,Research & Development,Healthcare Representative,2,Human Resources,3863,14,No,2,3,2,3,18,Travel_Rarely,0,1,No
1695,41,Male,Married,Research & Development,Manager,5,Technical Degree,4127,2,Yes,3,3,2,3,2,Non-Travel,1,12,No
1696,55,Female,Single,Sales,Manager,1,Life Sciences,6977,32,No,1,1,2,3,4,Travel_Rarely,6,6,No
1697,33,Female,Single,Research & Development,Healthcare Representative,5,Other,7146,15,No,4,2,4,3,13,Non-Travel,1,7,No
1698,24,Female,Single,Research & Development,Manufacturing Director,5,Human Resources,3099,6,Yes,4,4,1,4,15,Non-Travel,0,12,No
1699,47,Male,Single,Research & Development,Manufacturing Director,3,Marketing,4200,29,Yes,1,2,4,3,19,Non-Travel,2,12,No
1700,27,Male,Married,Research & Development,Manager,1,Technical Degree,8378,9,No,3,2,4,3,28,Non-Travel,3,15,No
1701,47,Male,Divorced,Sales,Manager,3,Technical Degree,9016,29,Yes,1,4,4,3,5,Travel_Rarely,2,3,Yes
1702,45,Male,Single,Research & Development,Research Scientist,4,Technical Degree,3851,27,No,2,4,3,3,4,Travel_Rarely,4,8,No
1703,24,Male,Divorced,Research & Development,Healthcare Representative,2,Marketing,11754,6,No,3,4,3,3,24,Travel_Rarely,2,5,No
1704,34,Female,Single,Research & Development,Research Scientist,4,Medical,5622,16,Yes,1,3,2,3,23,Non-Travel,7,10,Yes
1705,48,Male,Divorced,Research & Development,Manager,1,Marketing,8446,30,Yes,3,1,3,4,10,Travel_Frequently,6,9,Yes
1706,41,Male,Single,Research & Development,Healthcare Representative,1,Human Resources,14077,6,Yes,3,2,1,3,5,Travel_Rarely,9,12,Yes
1707,31,Female,Married,Research & Development,Manager,5,Other,9747,13,Yes,1,2,1,4,26,Travel_Rarely,2,5,No
1708,37,Male,Married,Sales,Sales Executive,2,Human Resources,7440,19,No,3,3,1,3,8,Travel_Rarely,6,12,No
1709,50,Female,Divorced,Research & Development,Manager,5,Life Sciences,8277,13,Yes,3,2,4,3,16,Travel_Rarely,4,3,No
1710,41,Male,Married,Research & Development,Healthcare Representative,1,Marketing,10253,22,No,2,2,2,3,24,Travel_Frequently,3,14,Yes
1711,33,Female,Married,Sales,Manager,3,Life Sciences,3562,15,Yes,3,1,4,3,13,Non-Travel,4,8,No
1712,27,Female,Married,Human Resources,Human Resources,5,Other,1009,9,Yes,4,1,1,3,20,Travel_Frequently,2,5,No
1713,55,Male,Divorced,Sales,Sales Representative,1,Technical Degree,2638,3,No,1,3,2,4,21,Travel_Rarely,0,10,No
1714,35,Male,Married,Research & Development,Healthcare Representative,5,Other,5531,17,Yes,4,4,1,3,3,Non-Travel,8,4,No
1715,39,Male,Single,Sales,Sales Representative,3,Human Resources,9355,21,No,2,1,3,3,4,Travel_Rarely,9,2,No
1716,44,Male,Single,Research & Development,Research Scientist,2,Other,4459,11,No,1,2,2,3,21,Travel_Rarely,1,7,Yes
1717,35,Male,Married,Research & Development,Laboratory Technician,3,Life Sciences,7489,17,Yes,3,2,4,3,8,Travel_Frequently,4,6,Yes
1718,34,Female,Married,Sales,Manager,3,Life Sciences,12125,16,No,3,4,2,3,2,Travel_Frequently,9,12,Yes
1719,41,Female,Married,Research & Development,Manufacturing Director,3,Medical,9072,23,No,1,2,4,3,9,Non-Travel,1,5,No
1720,42,Female,Divorced,Research & Development,Healthcare Representative,5,Technical Degree,10607,24,Yes,3,1,1,3,6,Travel_Rarely,5,10,No
1721,38,Female,Divorced,Sales,Sales Representative,2,Technical Degree,1961,11,Yes,4,4,4,3,24,Travel_Rarely,3,8,No
1722,40,Female,Single,Research & Development,Manufacturing Director,3,Life Sciences,4220,22,Yes,4,4,4,3,19,Non-Travel,8,5,No
1723,32,Male,Single,Research & Development,Manager,5,Medical,8552,14,Yes,1,3,2,3,26,Travel_Rarely,6,5,No
1724,48,Male,Single,Research & Development,Laboratory Technician,3,Marketing,6574,11,Yes,2,4,2,3,5,Travel_Rarely,5,0,No
1725,39,Female,Divorced,Sales,Sales Representative,2,Technical Degree,12457,21,No,2,1,3,3,25,Travel_Frequently,6,10,No
1726,39,Female,Married,Research & Development,Manufacturing Director,5,Life Sciences,15605,21,Yes,2,2,3,3,12,Travel_Rarely,0,12,No
1727,42,Female,Single,Research & Development,Laboratory Technician,2,Life Sciences,1009,19,No,1,3,2,3,14,Non-Travel,4,12,No
1728,43,Female,Married,Research & Development,Healthcare Representative,2,Medical,7834,25,Yes,4,1,1,3,21,Travel_Frequently,0,5,Yes
1729,48,Female,Divorced,Research & Development,Manufacturing Director,1,Technical Degree,8856,25,No,1,3,1,3,20,Travel_Frequently,7,11,No
1730,35,Female,Married,Research & Development,Manager,1,Medical,2214,17,No,1,2,3,3,7,Travel_Rarely,9,14,Yes
1731,35,Male,Married,Research & Development,Research Scientist,4,Technical Degree,3523,3,No,3,4,3,3,25,Travel_Frequently,8,8,Yes
1732,31,Female,Divorced,Research & Development,Research Scientist,3,Marketing,8560,2,Yes,3,1,4,3,8,Non-Travel,8,3,Yes
1733,52,Female,Married,Sales,Sales Representative,3,Marketing,7881,34,Yes,4,1,3,3,2,Non-Travel,1,12,No
1734,26,Female,Single,Research & Development,Healthcare Representative,4,Technical Degree,8056,8,No,1,4,2,4,19,Non-Travel,4,7,No
1735,47,Female,Married,Sales,Manager,2,Technical Degree,4365,11,No,1,4,3,4,9,Non-Travel,3,0,No
1736,35,Female,Divorced,Research & Development,Healthcare Representative,4,Human Resources,6551,17,Yes,2,2,3,3,8,Non-Travel,4,14,No
1737,29,Female,Single,Research & Development,Healthcare Representative,4,Human Resources,8768,11,No,3,3,2,3,15,Travel_Frequently,7,6,No
1738,35,Female,Divorced,Sales,Sales Representative,4,Life Sciences,7968,17,Yes,4,3,3,3,10,Non-Travel,5,14,No
1739,29,Male,Divorced,Sales,Manager,5,Marketing,4968,11,No,1,3,4,3,8,Travel_Rarely,8,4,No
1740,43,Male,Single,Human Resources,Human Resources,4,Medical,5195,7,No,2,2,4,3,18,Travel_Rarely,3,13,No
1741,52,Male,Divorced,Sales,Sales Representative,3,Human Resources,5101,34,No,2,4,4,3,10,Travel_Frequently,7,5,No
1742,39,Male,Married,Sales,Sales Representative,5,Marketing,9764,11,Yes,4,4,4,4,7,Travel_Rarely,9,7,Yes
1743,24,Female,Divorced,Research & Development,Research Scientist,1,Marketing,1009,6,Yes,4,1,1,4,24,Travel_Rarely,6,6,No
1744,23,Male,Divorced,Sales,Sales Representative,2,Technical Degree,10919,5,No,2,3,1,3,7,Travel_Rarely,7,7,No
1745,32,Male,Divorced,Research & Development,Laboratory Technician,4,Human Resources,15453,7,No,2,2,1,3,1,Travel_Rarely,6,15,No
1746,31,Female,Divorced,Sales,Sales Representative,5,Life Sciences,7145,13,Yes,4,4,1,3,10,Travel_Frequently,0,11,No
1747,50,Female,Single,Human Resources,Manager,1,Life Sciences,13521,16,Yes,2,3,3,3,5,Travel_Frequently,7,6,Yes
1748,55,Male,Married,Sales,Manager,4,Other,10729,15,No,3,3,3,3,26,Travel_Rarely,4,8,No
1749,46,Female,Married,Research & Development,Laboratory Technician,1,Medical,8573,28,No,3,3,2,4,19,Travel_Rarely,7,14,No
1750,44,Male,Married,Sales,Manager,2,Human Resources,4570,24,No,2,1,3,4,5,Travel_Rarely,4,11,No
1751,29,Female,Single,Research & Development,Manager,4,Human Resources,6488,11,Yes,3,3,4,3,21,Non-Travel,8,15,Yes
1752,35,Male,Married,Research & Development,Research Scientist,3,Medical,4913,13,Yes,2,3,1,3,21,Non-Travel,7,14,No
1753,43,Male,Divorced,Research & Development,Research Scientist,2,Marketing,9843,2,No,1,3,3,3,18,Travel_Frequently,8,2,No
1754,37,Male,Divorced,Sales,Manager,2,Marketing,11671,11,Yes,2,4,3,3,18,Non-Travel,3,2,No
1755,26,Male,Single,Sales,Sales Representative,2,Medical,5822,8,No,4,1,1,3,11,Travel_Rarely,1,6,No
1756,30,Male,Divorced,Research & Development,Manufacturing Director,1,Human Resources,1009,12,No,3,1,1,3,24,Travel_Frequently,3,14,No
1757,36,Female,Single,Sales,Sales Representative,4,Other,6073,18,No,3,3,2,3,11,Non-Travel,8,9,No
1758,50,Female,Divorced,Sales,Sales Executive,1,Marketing,8707,30,No,2,2,4,3,22,Travel_Rarely,7,10,No
1759,27,Male,Single,Research & Development,Laboratory Technician,1,Medical,12989,9,No,3,4,3,3,20,Non-Travel,2,10,Yes
1760,47,Male,Single,Research & Development,Laboratory Technician,5,Other,8537,20,No,4,3,3,3,16,Travel_Frequently,4,11,Yes
1761,34,Female,Married,Sales,Sales Representative,4,Marketing,3141,16,No,4,1,4,3,2,Travel_Frequently,5,4,No
1762,33,Male,Divorced,Research & Development,Research Scientist,2,Other,10310,15,No,3,1,4,3,11,Travel_Rarely,3,6,No
1763,53,Male,Single,Research & Development,Healthcare Representative,1,Medical,11901,20,No,4,1,4,3,23,Travel_Frequently,7,7,Yes
1764,32,Male,Divorced,Research & Development,Manufacturing Director,1,Life Sciences,2581,14,No,3,4,1,4,16,Non-Travel,1,10,No
1765,38,Male,Divorced,Research & Development,Laboratory Technician,5,Marketing,1009,12,Yes,4,2,3,3,18,Travel_Rarely,4,0,Yes
1766,39,Female,Single,Research & Development,Healthcare Representative,4,Other,5983,11,No,4,2,3,3,7,Travel_Rarely,4,8,No
1767,32,Male,Married,Human Resources,Human Resources,4,Technical Degree,1009,14,Yes,1,3,4,3,2,Travel_Frequently,5,15,Yes
1768,41,Male,Divorced,Sales,Sales Executive,5,Life Sciences,4635,7,Yes,1,4,2,3,25,Non-Travel,6,8,No
1769,26,Female,Divorced,Research & Development,Laboratory Technician,1,Medical,1009,8,No,4,4,4,4,19,Non-Travel,9,12,Yes
1770,36,Male,Divorced,Sales,Sales Representative,3,Medical,12702,18,No,2,3,2,4,7,Travel_Rarely,3,9,Yes
1771,51,Male,Married,Sales,Manager,2,Human Resources,4900,4,No,3,2,2,3,10,Non-Travel,4,7,No
1772,31,Male,Single,Sales,Sales Representative,2,Technical Degree,8140,13,Yes,4,2,4,3,15,Travel_Rarely,3,12,No
1773,28,Male,Single,Sales,Sales Executive,2,Medical,7556,10,No,3,4,1,3,26,Travel_Rarely,7,8,No
1774,43,Male,Married,Human Resources,Human Resources,4,Technical Degree,10794,6,No,3,3,4,3,28,Travel_Rarely,3,2,No
1775,36,Male,Divorced,Research & Development,Manufacturing Director,3,Other,5787,18,Yes,2,2,1,3,5,Travel_Rarely,2,15,No
1776,29,Female,Married,Sales,Sales Executive,3,Human Resources,3605,10,No,2,2,2,4,24,Travel_Frequently,2,11,No
1777,34,Male,Married,Sales,Sales Executive,4,Medical,7785,16,No,3,3,1,3,11,Non-Travel,7,1,No
1778,45,Male,Divorced,Sales,Sales Representative,5,Technical Degree,3688,27,Yes,2,1,2,3,3,Travel_Rarely,1,3,No
1779,50,Female,Divorced,Research & Development,Manufacturing Director,2,Human Resources,5551,0,No,4,4,3,4,5,Travel_Rarely,8,11,No
1780,36,Female,Divorced,Research & Development,Research Scientist,4,Other,3884,12,Yes,2,2,2,3,8,Travel_Rarely,1,12,Yes
1781,18,Male,Divorced,Research & Development,Laboratory Technician,3,Medical,9594,0,No,4,3,2,3,11,Travel_Rarely,2,1,No
1782,43,Male,Single,Research & Development,Research Scientist,2,Life Sciences,5515,25,Yes,2,2,1,3,19,Travel_Rarely,5,6,No
1783,37,Female,Married,Research & Development,Manager,4,Medical,8305,19,No,4,1,3,3,11,Travel_Frequently,2,8,No
1784,22,Female,Married,Research & Development,Manager,1,Other,4648,4,No,1,3,1,3,18,Non-Travel,3,14,No
1785,44,Female,Married,Sales,Manager,2,Marketing,2109,26,No,1,2,2,3,5,Travel_Frequently,3,0,Yes
1786,39,Male,Divorced,Research & Development,Manager,5,Human Resources,1751,3,No,2,2,1,3,22,Non-Travel,9,7,No
1787,41,Female,Single,Research & Development,Laboratory Technician,2,Marketing,6375,23,No,4,4,4,4,11,Non-Travel,4,0,Yes
1788,22,Male,Single,Research & Development,Healthcare Representative,5,Human Resources,10576,3,No,2,2,2,3,25,Travel_Frequently,3,12,No
1789,30,Male,Single,Research & Development,Manufacturing Director,2,Marketing,3664,12,No,2,4,2,3,7,Travel_Rarely,4,10,Yes
1790,38,Male,Single,Sales,Sales Representative,5,Technical Degree,10520,20,No,1,4,3,3,29,Non-Travel,0,12,No
1791,27,Female,Single,Sales,Manager,4,Human Resources,6715,9,No,2,1,3,3,8,Travel_Frequently,7,13,Yes
1792,40,Female,Divorced,Research & Development,Healthcare Representative,3,Other,8925,21,No,3,3,1,3,23,Travel_Frequently,3,15,Yes
1793,38,Male,Divorced,Research & Development,Healthcare Representative,4,Human Resources,5215,20,No,4,1,1,3,19,Non-Travel,3,11,No
1794,29,Female,Divorced,Research & Development,Manager,4,Other,6801,2,No,4,4,1,3,13,Travel_Frequently,6,0,Yes
1795,27,Female,Married,Sales,Manager,1,Marketing,1009,1,No,3,3,3,3,12,Travel_Frequently,3,8,No
1796,40,Female,Divorced,Sales,Sales Representative,2,Medical,9663,22,No,4,3,2,3,28,Travel_Rarely,1,10,No
1797,18,Female,Divorced,Research & Development,Laboratory Technician,3,Life Sciences,2965,0,No,3,4,4,3,7,Non-Travel,7,11,Yes
1798,42,Male,Single,Research & Development,Healthcare Representative,2,Marketing,13701,7,Yes,3,3,2,3,13,Travel_Rarely,1,6,Yes
1799,37,Female,Married,Research & Development,Manufacturing Director,2,Other,3951,19,No,4,2,1,4,28,Travel_Frequently,4,2,No
1800,35,Male,Divorced,Sales,Sales Executive,5,Medical,11312,17,Yes,4,2,2,3,8,Travel_Frequently,7,6,Yes
1801,31,Female,Divorced,Sales,Sales Executive,4,Technical Degree,3702,13,Yes,4,2,4,3,21,Travel_Rarely,6,8,No
1802,32,Female,Single,Human Resources,Manager,3,Marketing,3163,14,No,1,2,2,3,26,Travel_Rarely,2,3,No
1803,38,Female,Single,Research & Development,Manager,5,Marketing,12186,20,Yes,3,2,1,3,15,Travel_Rarely,7,13,Yes
1804,39,Female,Single,Human Resources,Human Resources,5,Other,5616,21,No,2,1,1,3,24,Non-Travel,4,0,No
1805,34,Female,Married,Research & Development,Laboratory Technician,2,Other,1028,16,No,3,2,4,3,5,Travel_Rarely,9,10,No
1806,44,Female,Single,Human Resources,Human Resources,5,Life Sciences,6227,26,Yes,4,2,2,3,20,Travel_Rarely,2,5,Yes
1807,35,Female,Married,Human Resources,Human Resources,1,Life Sciences,17675,17,No,4,4,2,3,28,Travel_Rarely,1,9,No
1808,39,Female,Married,Research & Development,Healthcare Representative,1,Medical,3868,21,Yes,2,3,1,4,11,Travel_Rarely,1,8,Yes
1809,33,Male,Single,Research & Development,Manager,3,Life Sciences,10519,0,Yes,1,3,1,3,26,Travel_Frequently,9,11,No
1810,38,Female,Single,Human Resources,Human Resources,2,Human Resources,1466,20,Yes,2,3,4,3,23,Travel_Frequently,2,4,No
1811,45,Male,Married,Research & Development,Manager,5,Life Sciences,4161,18,Yes,3,2,2,3,29,Non-Travel,3,4,No
1812,53,Female,Divorced,Human Resources,Manager,4,Life Sciences,10280,35,Yes,3,2,2,3,27,Travel_Rarely,6,1,Yes
1813,32,Male,Divorced,Human Resources,Manager,5,Life Sciences,10983,14,No,2,3,4,3,25,Non-Travel,6,12,No
1814,37,Female,Divorced,Sales,Sales Executive,1,Marketing,9484,19,No,3,4,3,4,25,Travel_Rarely,0,1,No
1815,41,Male,Single,Sales,Manager,3,Other,3537,23,Yes,1,3,3,3,18,Non-Travel,6,5,No
1816,31,Male,Single,Research & Development,Research Scientist,1,Technical Degree,10104,13,No,1,2,1,3,2,Travel_Frequently,3,3,No
1817,33,Female,Single,Sales,Sales Executive,2,Technical Degree,5087,15,No,1,2,2,3,20,Travel_Rarely,6,9,Yes
1818,28,Female,Married,Research & Development,Healthcare Representative,1,Technical Degree,7982,10,No,2,4,1,3,21,Travel_Rarely,0,14,Yes
1819,55,Male,Married,Research & Development,Research Scientist,1,Medical,2763,4,Yes,3,2,3,4,22,Travel_Rarely,6,9,Yes
1820,37,Female,Married,Sales,Manager,1,Life Sciences,11442,12,Yes,4,2,1,3,16,Travel_Rarely,1,7,Yes
1821,36,Male,Divorced,Research & Development,Research Scientist,2,Technical Degree,8083,18,No,2,4,1,3,22,Travel_Frequently,3,6,No
1822,27,Male,Single,Sales,Sales Executive,3,Marketing,7999,9,No,2,1,2,3,10,Travel_Rarely,3,5,No
1823,35,Female,Single,Sales,Manager,1,Technical Degree,9950,15,No,2,2,3,3,2,Non-Travel,1,13,No
1824,47,Male,Single,Sales,Manager,3,Marketing,15563,9,Yes,2,1,1,3,27,Travel_Rarely,9,3,No
1825,42,Male,Married,Research & Development,Research Scientist,1,Other,7640,24,No,3,4,2,3,22,Travel_Rarely,4,11,No
1826,38,Male,Married,Research & Development,Manufacturing Director,4,Human Resources,5263,14,Yes,3,2,4,4,9,Travel_Frequently,5,0,Yes
1827,40,Female,Divorced,Sales,Sales Executive,4,Other,5466,14,No,2,3,4,3,14,Travel_Frequently,7,14,No
1828,38,Female,Married,Research & Development,Healthcare Representative,3,Other,11111,8,Yes,2,2,2,3,28,Travel_Rarely,9,11,No
1829,27,Female,Married,Research & Development,Manufacturing Director,3,Medical,10489,9,No,1,4,4,3,2,Non-Travel,5,5,No
1830,48,Male,Divorced,Human Resources,Manager,4,Life Sciences,6086,13,No,2,3,2,4,21,Travel_Rarely,3,4,No
1831,18,Female,Divorced,Research & Development,Laboratory Technician,3,Human Resources,4372,0,Yes,1,1,1,3,28,Travel_Frequently,5,2,Yes
1832,48,Male,Single,Human Resources,Human Resources,2,Marketing,6419,23,No,4,4,2,3,10,Travel_Rarely,8,5,No
1833,28,Male,Married,Sales,Sales Representative,5,Human Resources,4733,10,No,3,2,2,4,15,Non-Travel,0,4,No
1834,44,Male,Divorced,Research & Development,Manufacturing Director,1,Human Resources,8413,23,No,2,4,4,4,22,Travel_Rarely,5,2,No
1835,34,Female,Single,Sales,Sales Executive,4,Medical,5216,12,No,3,1,4,3,1,Travel_Rarely,9,13,No
1836,33,Male,Divorced,Research & Development,Healthcare Representative,5,Marketing,3271,1,No,3,2,2,3,23,Travel_Rarely,7,13,No
1837,51,Female,Divorced,Sales,Manager,1,Marketing,5371,2,Yes,1,1,2,3,29,Travel_Rarely,6,1,No
1838,47,Female,Married,Sales,Sales Representative,3,Human Resources,11824,26,No,2,3,2,3,16,Non-Travel,1,14,No
1839,45,Female,Single,Sales,Manager,5,Life Sciences,4989,8,Yes,2,1,1,3,5,Travel_Rarely,3,2,No
1840,40,Female,Single,Sales,Sales Executive,5,Life Sciences,6415,22,No,3,1,1,3,23,Non-Travel,1,5,Yes
1841,28,Female,Single,Human Resources,Human Resources,2,Medical,7635,5,No,3,2,2,3,23,Travel_Frequently,9,5,No
1842,26,Male,Divorced,Research & Development,Manager,4,Medical,10656,0,Yes,2,2,2,3,23,Non-Travel,1,6,Yes
1843,32,Male,Divorced,Sales,Sales Executive,4,Other,7204,14,No,3,2,3,3,24,Non-Travel,0,8,No
1844,39,Male,Divorced,Sales,Sales Executive,4,Marketing,5593,3,No,1,4,1,3,11,Travel_Rarely,5,2,No
1845,42,Female,Married,Research & Development,Healthcare Representative,3,Other,4837,23,No,3,4,2,3,8,Travel_Rarely,0,11,No
1846,44,Female,Married,Research & Development,Healthcare Representative,4,Technical Degree,1789,9,Yes,4,4,2,4,26,Travel_Rarely,2,12,Yes
1847,38,Male,Single,Research & Development,Laboratory Technician,5,Medical,13286,6,Yes,4,4,3,3,7,Non-Travel,6,5,Yes
1848,27,Male,Divorced,Human Resources,Manager,2,Technical Degree,4127,9,No,4,2,1,3,12,Travel_Frequently,1,10,No
1849,41,Male,Single,Research & Development,Laboratory Technician,5,Technical Degree,7128,23,No,1,3,3,3,21,Travel_Rarely,9,13,No
1850,40,Female,Married,Research & Development,Manager,3,Other,8212,8,No,4,1,3,3,14,Non-Travel,5,7,No
1851,42,Female,Divorced,Human Resources,Manager,5,Marketing,10383,21,Yes,2,3,2,3,23,Travel_Rarely,3,7,No
1852,40,Female,Married,Research & Development,Research Scientist,5,Life Sciences,5655,9,No,1,4,3,3,3,Travel_Rarely,3,8,No
1853,43,Female,Divorced,Research & Development,Research Scientist,2,Medical,13149,0,No,3,4,3,3,11,Travel_Rarely,5,6,No
1854,35,Male,Single,Research & Development,Manager,3,Other,3089,12,No,2,4,1,3,10,Non-Travel,2,9,Yes
1855,46,Male,Single,Research & Development,Manufacturing Director,3,Technical Degree,6078,28,No,2,4,1,3,9,Travel_Rarely,3,14,Yes
1856,18,Male,Married,Research & Development,Healthcare Representative,1,Life Sciences,9465,0,No,3,2,4,3,18,Non-Travel,6,10,No
1857,32,Female,Divorced,Sales,Sales Executive,3,Human Resources,6183,2,Yes,2,4,1,3,5,Non-Travel,8,5,No
1858,39,Female,Married,Sales,Sales Representative,3,Life Sciences,7166,21,Yes,4,4,4,3,21,Travel_Rarely,2,2,No
